Day,Month,Hour,League_Rank,Total_teams,Games_played,Points,Max_points,Min_points,Won,Draw,Lost,Goals_Scored,Goals_Rec,Win_Perc,Draw_Perc,Status,Weekday_Fri,Weekday_Mon,Weekday_Sat,Weekday_Sun,Weekday_Thu,Weekday_Tue,Weekday_Wed,Goals
26,8,14,14,18,0,0,3,0,0,0,0,0,0,69,11,0,0,0,0,1,0,0,0,0
25,8,15,16,20,2,1,6,0,0,1,1,0,2,44,8,0,0,0,1,0,0,0,0,0
25,8,14,11,18,0,0,3,0,0,0,0,0,0,7,27,0,0,0,1,0,0,0,0,1
25,8,14,7,18,0,0,3,0,0,0,0,0,0,48,20,0,0,0,1,0,0,0,0,2
18,8,15,13,24,2,3,7,0,1,0,1,2,5,55,9,0,0,0,1,0,0,0,0,0
17,8,19,9,18,1,3,3,0,1,0,0,1,0,48,35,0,1,0,0,0,0,0,0,1
17,8,19,14,18,1,0,3,0,0,0,1,0,1,27,20,0,1,0,0,0,0,0,0,1
17,8,19,19,20,3,0,9,0,0,0,3,0,7,13,26,0,1,0,0,0,0,0,0,0
25,8,15,8,20,2,3,6,0,1,0,1,3,2,37,25,0,0,0,1,0,0,0,0,2
21,8,19,23,24,4,2,10,0,0,2,2,3,6,37,11,0,0,0,0,0,0,1,0,0
17,8,19,10,20,3,4,9,0,1,1,1,3,3,30,13,0,1,0,0,0,0,0,0,0
6,8,19,16,24,0,0,3,0,0,0,0,0,0,66,12,0,0,1,0,0,0,0,0,3
31,8,21,6,20,2,4,6,0,1,1,0,4,3,37,30,0,1,0,0,0,0,0,0,1
31,8,19,2,16,5,13,13,0,4,1,0,12,4,44,12,0,1,0,0,0,0,0,0,5
18,8,19,7,18,1,3,3,0,1,0,0,3,2,27,27,0,0,0,1,0,0,0,0,2
18,8,14,8,16,3,4,9,1,1,1,1,3,2,73,9,0,0,0,1,0,0,0,0,0
11,8,19,7,18,0,0,3,0,0,0,0,0,0,27,18,0,0,0,1,0,0,0,0,1
10,8,19,13,16,2,1,6,0,0,1,1,1,4,77,11,0,1,0,0,0,0,0,0,0
5,8,17,5,16,1,3,6,0,1,0,0,1,0,92,8,0,0,0,0,1,0,0,0,1
3,8,19,1,20,1,3,3,0,1,0,0,3,1,30,13,0,1,0,0,0,0,0,0,1
26,8,19,4,20,1,3,6,0,1,0,0,2,0,110,15,0,0,0,0,1,0,0,0,1
25,8,19,8,20,2,4,6,0,1,1,0,3,2,49,8,0,0,0,1,0,0,0,0,0
21,8,19,11,24,4,5,10,0,1,2,1,6,5,50,20,0,0,0,0,0,0,1,0,3
19,8,15,1,14,5,12,12,1,4,0,1,12,3,82,0,0,0,0,0,1,0,0,0,1
19,8,14,14,16,3,2,10,1,0,2,1,0,1,31,16,0,0,0,0,1,0,0,0,1
11,8,16,6,12,2,3,6,0,1,0,1,2,2,66,11,0,0,0,1,0,0,0,0,0
11,8,19,9,18,0,0,3,0,0,0,0,0,0,41,15,0,0,0,1,0,0,0,0,0
5,8,19,5,16,1,3,4,0,1,0,0,5,2,71,31,0,0,0,0,1,0,0,0,1
31,8,19,2,24,5,13,13,2,4,1,0,9,2,46,9,0,1,0,0,0,0,0,0,0
25,8,19,2,18,2,6,6,0,2,0,0,6,1,71,-4,0,0,0,1,0,0,0,0,2
19,8,17,15,16,3,1,10,1,0,1,2,2,4,22,18,0,0,0,0,1,0,0,0,1
17,8,20,7,10,28,31,66,15,8,7,13,34,37,14,27,0,1,0,0,0,0,0,0,1
13,8,19,9,18,0,0,3,0,0,0,0,0,0,55,20,0,0,1,0,0,0,0,0,0
12,8,15,1,10,3,9,9,1,3,0,0,8,0,110,0,0,0,0,0,1,0,0,0,3
11,8,19,6,20,0,0,3,0,0,0,0,0,0,18,30,0,0,0,1,0,0,0,0,1
3,8,19,8,20,1,1,3,0,0,1,0,1,1,42,25,0,1,0,0,0,0,0,0,3
25,8,17,12,18,2,3,6,0,1,0,1,3,5,49,-11,0,0,0,1,0,0,0,0,0
24,8,17,4,16,4,9,12,1,3,0,1,6,1,22,19,0,1,0,0,0,0,0,0,1
24,8,19,16,20,1,0,3,0,0,0,1,1,2,37,42,0,1,0,0,0,0,0,0,0
19,8,18,3,18,1,3,6,0,1,0,0,5,0,91,6,0,0,0,0,1,0,0,0,3
18,8,17,5,16,4,6,12,0,1,3,0,3,2,69,11,0,0,0,1,0,0,0,0,3
18,8,19,5,16,3,5,12,0,1,2,0,7,3,82,8,0,0,0,1,0,0,0,0,1
12,8,19,11,16,2,2,9,0,0,2,0,2,2,47,16,0,0,0,0,1,0,0,0,1
12,8,16,13,16,16,16,36,9,4,4,8,15,21,26,51,0,0,0,0,1,0,0,0,0
12,8,15,2,10,3,6,9,1,2,0,1,8,4,27,55,0,0,0,0,1,0,0,0,2
11,8,17,9,16,2,3,6,0,1,0,1,1,3,31,16,0,0,0,1,0,0,0,0,0
6,8,19,10,18,0,0,3,0,0,0,0,0,0,35,27,0,0,1,0,0,0,0,0,0
6,8,19,6,14,2,4,5,1,1,1,0,5,4,27,37,0,0,1,0,0,0,0,0,2
4,8,16,2,12,1,3,3,0,1,0,0,3,1,99,11,0,0,0,1,0,0,0,0,2
4,8,23,1,20,17,34,34,11,10,4,3,28,12,55,25,0,0,0,1,0,0,0,0,0
3,8,19,4,16,1,3,3,0,1,0,0,3,2,39,31,0,1,0,0,0,0,0,0,0
27,8,19,7,20,4,7,15,0,2,1,1,7,6,37,18,0,0,1,0,0,0,0,0,0
26,8,20,10,10,4,1,13,1,0,1,3,2,9,25,13,0,0,0,0,1,0,0,0,3
26,8,19,14,16,4,3,12,0,0,3,1,5,8,25,13,0,0,0,0,1,0,0,0,2
26,8,15,4,18,2,4,7,0,1,1,0,6,2,48,27,0,0,0,0,1,0,0,0,0
26,8,19,12,20,0,0,6,0,0,0,0,0,0,18,37,0,0,0,0,1,0,0,0,0
26,8,13,1,16,4,12,12,1,4,0,0,13,4,55,13,0,0,0,0,1,0,0,0,1
25,8,20,3,10,4,10,10,1,3,1,0,8,2,69,19,0,0,0,1,0,0,0,0,0
20,8,20,5,18,1,3,6,0,1,0,0,2,0,55,27,0,0,1,0,0,0,0,0,1
20,8,17,9,16,3,4,12,1,1,1,1,3,1,55,13,0,0,1,0,0,0,0,0,0
20,8,18,10,16,17,20,42,12,5,5,7,20,22,39,24,0,0,1,0,0,0,0,0,0
19,8,17,11,16,3,3,12,0,1,0,2,5,4,25,17,0,0,0,0,1,0,0,0,1
17,8,17,13,18,2,2,7,1,0,2,0,1,1,48,14,0,1,0,0,0,0,0,0,0
15,8,11,1,18,21,48,48,19,15,3,3,35,15,48,13,0,0,0,0,0,0,0,1,1
15,8,3,20,23,23,23,48,16,6,5,12,29,38,22,11,0,0,0,0,0,0,0,1,2
11,8,17,4,16,2,4,9,0,1,1,0,3,2,39,31,0,0,0,1,0,0,0,0,0
10,8,19,4,20,2,6,6,0,2,0,0,3,0,30,14,0,1,0,0,0,0,0,0,3
5,8,1,18,20,16,14,34,11,3,5,8,17,19,49,18,0,0,0,0,1,0,0,0,0
5,8,14,9,18,0,0,3,0,0,0,0,0,0,35,27,0,0,0,0,1,0,0,0,0
31,8,19,8,10,29,32,70,15,9,5,15,30,39,49,0,0,1,0,0,0,0,0,0,2
26,8,17,9,14,6,7,13,2,2,1,3,6,6,27,37,0,0,0,0,1,0,0,0,2
26,8,14,11,16,5,6,15,0,2,0,3,12,12,44,22,0,0,0,0,1,0,0,0,1
26,8,19,6,14,6,9,13,2,2,3,1,8,6,27,46,0,0,0,0,1,0,0,0,0
26,8,3,13,23,25,34,54,17,9,7,9,40,49,11,20,0,0,0,0,1,0,0,0,3
25,8,16,1,12,4,12,12,2,4,0,0,9,1,99,11,0,0,0,1,0,0,0,0,3
25,8,21,16,18,2,0,6,0,0,0,2,2,4,48,27,0,0,0,1,0,0,0,0,3
23,8,23,17,20,19,19,42,15,5,4,10,20,39,37,18,0,0,0,0,0,1,0,0,0
22,8,20,18,24,4,3,10,0,0,3,1,2,3,35,50,0,0,0,0,0,0,0,1,0
21,8,19,17,18,3,1,7,1,0,1,2,2,6,35,12,0,0,0,0,0,0,1,0,0
19,8,17,6,12,2,4,6,0,1,1,0,3,1,66,22,0,0,0,0,1,0,0,0,0
19,8,11,4,18,22,33,49,21,9,6,7,29,24,35,20,0,0,0,0,1,0,0,0,2
19,8,15,5,18,1,3,6,0,1,0,0,5,1,48,27,0,0,0,0,1,0,0,0,1
17,8,17,4,12,4,7,12,0,2,1,1,4,3,22,0,0,1,0,0,0,0,0,0,1
17,8,19,8,10,27,29,66,15,8,5,14,27,36,27,14,0,1,0,0,0,0,0,0,3
13,8,18,2,16,16,36,39,9,11,3,2,34,18,71,31,0,0,1,0,0,0,0,0,0
12,8,18,14,16,3,3,9,0,1,0,2,2,6,49,12,0,0,0,0,1,0,0,0,0
5,8,2,7,23,22,35,50,13,10,5,7,43,36,55,17,0,0,0,0,1,0,0,0,1
4,8,19,12,14,2,1,5,1,0,1,1,2,3,37,27,0,0,0,1,0,0,0,0,1
3,8,20,5,10,1,1,3,0,0,1,0,1,1,69,41,0,1,0,0,0,0,0,0,0
26,8,14,2,16,4,12,13,1,4,0,0,8,1,55,11,0,0,0,0,1,0,0,0,2
26,8,1,15,23,25,29,54,17,9,2,14,38,50,44,11,0,0,0,0,1,0,0,0,0
25,8,19,15,20,3,2,9,0,0,2,1,2,5,37,25,0,0,0,1,0,0,0,0,1
25,8,17,10,16,4,4,12,0,0,4,0,4,4,20,8,0,0,0,1,0,0,0,0,2
24,8,17,18,18,2,0,6,0,0,0,2,1,6,14,41,0,1,0,0,0,0,0,0,0
23,8,1,7,20,20,29,42,15,8,5,7,16,16,37,55,0,0,0,0,0,1,0,0,1
23,8,1,12,20,20,22,42,15,5,7,8,18,26,37,37,0,0,0,0,0,1,0,0,0
22,8,16,4,16,5,8,9,1,2,2,1,4,5,17,34,0,0,0,0,0,0,0,1,0
22,8,19,15,24,4,5,10,0,1,2,1,4,5,39,16,0,0,0,0,0,0,0,1,1
20,8,19,1,10,27,67,67,15,21,4,2,68,13,55,-11,0,0,1,0,0,0,0,0,2
19,8,11,2,18,21,40,49,21,12,4,5,29,16,69,14,0,0,0,0,1,0,0,0,2
19,8,10,14,18,21,23,49,21,6,5,10,36,39,27,18,0,0,0,0,1,0,0,0,0
19,8,0,2,23,23,47,48,16,15,2,6,45,23,92,0,0,0,0,0,1,0,0,0,2
18,8,12,3,16,17,36,39,8,11,3,3,42,15,71,24,0,0,0,1,0,0,0,0,3
18,8,17,3,16,4,8,9,1,2,2,0,2,0,61,14,0,0,0,1,0,0,0,0,1
18,8,21,8,23,25,37,48,16,10,7,8,48,42,52,12,0,0,0,1,0,0,0,0,0
18,8,15,1,24,3,7,7,0,2,1,0,6,2,50,40,0,0,0,1,0,0,0,0,2
17,8,19,20,24,2,1,6,0,0,1,1,2,3,22,37,0,1,0,0,0,0,0,0,4
16,8,20,5,18,2,4,7,1,1,1,0,5,1,55,17,0,0,0,0,0,1,0,0,1
15,8,11,18,18,20,19,48,19,5,4,11,24,38,14,15,0,0,0,0,0,0,0,1,2
15,8,11,15,18,21,21,48,19,5,6,10,17,24,20,9,0,0,0,0,0,0,0,1,0
15,8,11,11,18,20,27,48,19,8,3,9,26,25,52,26,0,0,0,0,0,0,0,1,1
15,8,11,14,18,21,23,48,19,7,2,12,23,32,41,15,0,0,0,0,0,0,0,1,1
12,8,20,9,10,2,1,7,1,0,1,1,2,5,82,55,0,0,0,0,1,0,0,0,1
10,8,18,7,16,17,26,38,7,8,2,7,28,23,47,8,0,1,0,0,0,0,0,0,0
10,8,15,10,16,2,2,6,0,0,2,0,1,1,69,14,0,1,0,0,0,0,0,0,1
5,8,23,12,12,3,0,9,0,0,0,3,1,5,66,12,0,0,0,0,1,0,0,0,0
5,8,23,16,20,17,18,35,13,3,9,5,17,23,18,37,0,0,0,0,1,0,0,0,1
5,8,11,6,18,20,29,44,16,7,8,5,24,24,55,12,0,0,0,0,1,0,0,0,0
5,8,10,8,18,18,27,44,13,8,3,7,25,22,58,26,0,0,0,0,1,0,0,0,0
5,8,23,6,23,21,36,48,16,10,6,5,44,35,68,17,0,0,0,0,1,0,0,0,1
5,8,4,15,23,21,27,47,13,8,3,10,29,34,30,18,0,0,0,0,1,0,0,0,0
5,8,14,2,16,3,7,9,0,2,1,0,4,1,39,24,0,0,0,0,1,0,0,0,1
4,8,15,13,24,0,0,3,0,0,0,0,0,0,45,11,0,0,0,1,0,0,0,0,2
4,8,20,17,20,15,16,34,11,4,4,7,16,19,37,30,0,0,0,1,0,0,0,0,0
3,8,17,8,16,2,3,6,0,1,0,1,2,2,55,55,0,1,0,0,0,0,0,0,0
3,8,17,1,12,2,6,6,0,2,0,0,5,0,99,11,0,1,0,0,0,0,0,0,0
3,8,19,12,20,2,2,4,0,0,2,0,0,0,49,18,0,1,0,0,0,0,0,0,2
2,8,17,8,16,2,2,7,0,0,2,0,2,2,79,48,0,0,0,0,0,1,0,0,2
2,8,12,5,16,13,24,31,8,7,3,3,28,16,59,15,0,0,0,0,0,1,0,0,3
31,8,19,19,20,5,3,15,0,1,0,4,2,6,25,-11,0,1,0,0,0,0,0,0,0
31,8,19,14,20,5,5,15,0,1,2,2,5,7,30,49,0,1,0,0,0,0,0,0,4
29,8,16,10,12,24,20,53,18,5,5,14,24,43,22,0,0,0,0,0,0,0,0,1,2
27,8,18,9,14,6,8,16,4,2,2,2,9,10,46,27,0,0,1,0,0,0,0,0,1
26,8,20,4,20,21,37,45,15,10,7,4,31,15,68,30,0,0,0,0,1,0,0,0,0
26,8,15,9,12,2,3,9,0,1,0,1,2,4,22,11,0,0,0,0,1,0,0,0,0
25,8,11,18,18,2,0,6,0,0,0,2,1,7,48,20,0,0,0,1,0,0,0,0,0
25,8,15,2,24,4,10,13,0,3,1,0,11,4,25,14,0,0,0,1,0,0,0,0,3
25,8,15,18,24,4,4,13,0,1,1,2,3,5,40,30,0,0,0,1,0,0,0,0,0
25,8,12,4,16,18,36,39,11,11,3,4,47,21,77,15,0,0,0,1,0,0,0,0,4
24,8,0,15,20,17,20,42,15,5,5,7,22,27,25,30,0,1,0,0,0,0,0,0,0
24,8,11,10,18,23,31,49,21,8,7,8,25,27,48,8,0,1,0,0,0,0,0,0,1
24,8,19,14,20,4,3,12,0,0,3,1,3,4,55,8,0,1,0,0,0,0,0,0,0
24,8,19,12,20,4,6,12,0,1,3,0,2,1,68,30,0,1,0,0,0,0,0,0,0
24,8,17,13,18,3,3,7,1,1,0,2,3,4,41,14,0,1,0,0,0,0,0,0,0
19,8,17,5,16,18,32,38,10,9,5,4,35,21,51,14,0,0,0,0,1,0,0,0,0
19,8,15,20,24,2,1,10,0,0,1,1,3,4,35,30,0,0,0,0,1,0,0,0,0
19,8,0,8,12,4,4,13,2,1,1,2,2,3,66,11,0,0,0,0,1,0,0,0,0
19,8,11,15,18,23,24,50,21,6,6,11,23,32,27,12,0,0,0,0,1,0,0,0,1
19,8,14,8,16,17,25,39,12,7,4,6,29,17,55,17,0,0,0,0,1,0,0,0,2
19,8,11,14,18,1,0,6,0,0,0,1,2,3,48,27,0,0,0,0,1,0,0,0,0
19,8,11,4,12,23,36,53,16,10,6,7,35,28,33,22,0,0,0,0,1,0,0,0,4
19,8,11,1,12,23,53,53,16,17,2,4,46,19,99,8,0,0,0,0,1,0,0,0,2
18,8,21,3,16,14,21,29,4,6,3,5,20,16,34,13,0,0,0,1,0,0,0,0,2
18,8,21,21,22,1,0,3,0,0,0,1,0,1,33,33,0,0,0,1,0,0,0,0,3
18,8,19,11,16,3,3,12,0,0,3,0,2,2,7,51,0,0,0,1,0,0,0,0,2
18,8,20,14,20,18,20,38,14,5,5,8,19,27,30,49,0,0,0,1,0,0,0,0,0
18,8,15,11,24,2,3,7,0,1,0,1,3,5,37,15,0,0,0,1,0,0,0,0,1
18,8,15,7,24,2,4,7,0,1,1,0,4,3,25,35,0,0,0,1,0,0,0,0,1
17,8,17,3,12,3,6,6,0,2,0,1,5,3,33,22,0,1,0,0,0,0,0,0,2
17,8,15,9,12,3,3,6,0,1,0,2,3,6,22,16,0,1,0,0,0,0,0,0,1
17,8,20,12,18,1,0,3,0,0,0,1,0,1,20,14,0,1,0,0,0,0,0,0,2
13,8,1,17,20,3,2,12,0,0,2,1,2,3,18,37,0,0,1,0,0,0,0,0,0
13,8,19,9,14,3,4,8,1,1,1,1,3,2,47,17,0,0,1,0,0,0,0,0,0
12,8,18,10,14,3,4,10,0,1,1,1,5,5,42,26,0,0,0,0,1,0,0,0,1
12,8,17,5,10,3,5,7,1,1,2,0,5,3,27,18,0,0,0,0,1,0,0,0,0
12,8,17,2,16,2,6,9,0,2,0,0,9,3,80,13,0,0,0,0,1,0,0,0,2
12,8,13,3,16,2,4,9,0,1,1,0,5,1,44,14,0,0,0,0,1,0,0,0,2
12,8,1,2,23,22,44,48,16,14,2,6,44,23,71,16,0,0,0,0,1,0,0,0,1
11,8,19,5,16,3,6,9,0,2,0,1,3,2,37,18,0,0,0,1,0,0,0,0,1
11,8,10,6,18,20,29,45,16,8,5,7,26,24,41,14,0,0,0,1,0,0,0,0,2
11,8,11,9,18,20,28,45,16,7,7,6,22,21,27,41,0,0,0,1,0,0,0,0,1
10,8,12,5,16,16,28,33,8,8,4,4,23,15,31,63,0,1,0,0,0,0,0,0,1
9,8,1,3,3,1,0,3,0,0,0,1,1,2,27,8,0,0,0,0,0,1,0,0,2
7,8,0,4,20,16,29,35,13,8,5,3,22,12,55,30,0,0,0,0,0,0,1,0,1
5,8,19,4,16,17,30,36,7,9,3,5,32,18,79,16,0,0,0,0,1,0,0,0,2
5,8,3,18,23,23,23,50,13,6,5,12,34,46,49,37,0,0,0,0,1,0,0,0,1
5,8,11,4,18,20,30,45,13,8,6,6,26,21,41,18,0,0,0,0,1,0,0,0,0
4,8,19,5,18,1,1,3,0,0,1,0,1,1,62,9,0,0,0,1,0,0,0,0,1
4,8,16,1,12,21,53,53,16,17,2,2,45,12,88,9,0,0,0,1,0,0,0,0,1
4,8,19,16,16,1,0,4,0,0,0,1,0,4,55,17,0,0,0,1,0,0,0,0,2
4,8,15,14,24,0,0,3,0,0,0,0,0,0,25,14,0,0,0,1,0,0,0,0,1
4,8,12,12,16,1,0,3,0,0,0,1,1,2,71,8,0,0,0,1,0,0,0,0,2
3,8,17,10,10,1,0,3,0,0,0,1,0,4,27,12,0,1,0,0,0,0,0,0,0
3,8,17,9,14,4,4,7,0,1,1,2,4,4,18,73,0,1,0,0,0,0,0,0,0
2,8,20,7,18,1,1,3,0,0,1,0,1,1,55,11,0,0,0,0,0,1,0,0,1
2,8,17,7,16,3,3,7,0,1,0,2,3,6,39,22,0,0,0,0,0,1,0,0,0
31,8,19,20,20,5,0,15,0,0,0,5,0,9,35,15,0,1,0,0,0,0,0,0,0
31,8,11,14,18,23,27,52,21,7,6,10,26,32,20,20,0,1,0,0,0,0,0,0,3
31,8,17,5,18,3,6,7,0,2,0,1,3,2,41,41,0,1,0,0,0,0,0,0,2
30,8,16,10,16,5,6,12,1,1,3,1,6,5,49,17,0,0,0,0,0,1,0,0,0
30,8,0,2,12,6,13,14,3,4,1,1,8,7,33,18,0,0,0,0,0,1,0,0,1
30,8,1,13,23,25,36,54,17,11,3,11,35,39,31,31,0,0,0,0,0,1,0,0,2
30,8,1,17,23,25,28,54,17,7,7,11,41,37,13,37,0,0,0,0,0,1,0,0,0
27,8,2,12,23,24,35,54,20,10,5,9,31,26,42,42,0,0,1,0,0,0,0,0,1
26,8,0,21,26,3,2,7,1,0,2,1,0,1,16,16,0,0,0,0,1,0,0,0,0
26,8,21,11,16,14,17,29,4,6,3,5,20,22,39,24,0,0,0,0,1,0,0,0,1
26,8,16,1,12,23,50,50,18,15,5,3,42,18,88,11,0,0,0,0,1,0,0,0,1
26,8,12,6,18,2,4,7,0,1,1,0,4,1,48,35,0,0,0,0,1,0,0,0,0
26,8,17,12,16,19,22,41,11,5,7,7,30,27,39,31,0,0,0,0,1,0,0,0,3
26,8,2,8,23,26,38,54,17,11,5,10,36,44,37,9,0,0,0,0,1,0,0,0,6
26,8,13,7,18,2,3,6,0,1,0,1,3,2,35,35,0,0,0,0,1,0,0,0,5
26,8,11,3,18,23,40,52,21,12,4,7,33,23,35,20,0,0,0,0,1,0,0,0,0
25,8,17,2,12,4,12,15,1,4,0,0,4,0,88,11,0,0,0,1,0,0,0,0,1
25,8,15,2,16,17,37,44,11,11,4,2,27,10,79,16,0,0,0,1,0,0,0,0,1
25,8,11,8,18,23,35,49,21,10,5,8,33,35,46,13,0,0,0,1,0,0,0,0,0
25,8,15,13,24,4,5,11,0,1,2,1,6,5,35,35,0,0,0,1,0,0,0,0,1
25,8,19,16,18,2,1,6,0,0,1,1,1,4,20,27,0,0,0,1,0,0,0,0,2
25,8,15,5,24,4,8,11,0,2,2,0,10,4,22,23,0,0,0,1,0,0,0,0,0
25,8,15,8,24,4,7,13,0,2,1,1,10,7,44,17,0,0,0,1,0,0,0,0,0
24,8,17,2,16,5,13,15,0,4,1,0,11,3,66,15,0,1,0,0,0,0,0,0,1
24,8,17,2,12,5,12,12,1,4,0,1,11,2,88,11,0,1,0,0,0,0,0,0,5
24,8,18,7,14,6,8,13,2,1,5,0,4,3,18,73,0,1,0,0,0,0,0,0,2
24,8,19,11,20,1,1,3,0,0,1,0,0,0,55,11,0,1,0,0,0,0,0,0,2
24,8,19,8,20,1,3,3,0,1,0,0,1,0,25,14,0,1,0,0,0,0,0,0,3
24,8,19,10,20,4,6,12,0,2,0,2,5,4,30,49,0,1,0,0,0,0,0,0,0
23,8,1,5,18,6,10,16,2,3,1,2,11,6,62,14,0,0,0,0,0,1,0,0,0
23,8,3,2,18,5,12,13,2,4,0,1,10,6,27,27,0,0,0,0,0,1,0,0,2
23,8,1,8,20,20,26,42,15,7,5,8,22,17,37,37,0,0,0,0,0,1,0,0,0
20,8,21,9,16,12,18,29,4,4,6,2,14,11,31,47,0,0,1,0,0,0,0,0,3
20,8,19,5,26,1,3,6,0,1,0,0,1,0,37,17,0,0,1,0,0,0,0,0,0
20,8,18,14,14,6,2,13,2,0,2,4,7,11,27,18,0,0,1,0,0,0,0,0,0
19,8,17,16,16,18,10,38,10,2,4,12,16,37,8,16,0,0,0,0,1,0,0,0,1
19,8,13,13,14,5,4,12,1,1,1,3,7,12,18,37,0,0,0,0,1,0,0,0,0
19,8,16,8,18,1,3,6,0,1,0,0,1,0,27,35,0,0,0,0,1,0,0,0,1
19,8,19,5,14,4,7,8,1,2,1,1,8,7,27,37,0,0,0,0,1,0,0,0,1
19,8,18,10,12,4,3,13,2,1,0,3,4,6,55,33,0,0,0,0,1,0,0,0,1
19,8,0,3,23,24,47,48,16,14,5,5,48,31,58,8,0,0,0,0,1,0,0,0,0
18,8,18,11,16,5,5,13,0,1,2,2,6,5,84,16,0,0,0,1,0,0,0,0,2
16,8,1,7,23,21,37,48,16,10,7,4,34,27,37,27,0,0,0,0,0,1,0,0,1
15,8,11,8,12,22,27,53,16,7,6,9,34,40,22,13,0,0,0,0,0,0,0,1,1
15,8,11,7,12,22,29,53,16,7,8,7,28,25,22,15,0,0,0,0,0,0,0,1,2
15,8,11,12,18,20,26,48,19,7,5,8,25,26,35,41,0,0,0,0,0,0,0,1,1
15,8,11,1,12,22,53,53,16,17,2,3,44,14,88,11,0,0,0,0,0,0,0,1,2
15,8,12,15,16,17,15,39,8,4,3,10,22,31,24,31,0,0,0,0,0,0,0,1,0
12,8,14,5,16,16,28,36,9,8,4,4,24,14,68,8,0,0,0,0,1,0,0,0,0
12,8,4,11,23,23,30,48,16,8,6,9,36,46,27,18,0,0,0,0,1,0,0,0,2
12,8,0,16,23,22,27,48,16,8,3,11,29,37,59,0,0,0,0,0,1,0,0,0,3
12,8,0,17,23,22,27,48,16,7,6,9,39,33,30,30,0,0,0,0,1,0,0,0,0
11,8,10,3,18,19,36,45,16,11,3,5,27,15,75,14,0,0,0,1,0,0,0,0,2
10,8,17,3,12,1,3,3,0,1,0,0,3,1,55,0,0,1,0,0,0,0,0,0,0
10,8,15,7,12,1,0,3,0,0,0,1,1,2,44,22,0,1,0,0,0,0,0,0,1
10,8,11,2,18,20,40,45,16,12,4,4,30,17,35,27,0,1,0,0,0,0,0,0,1
9,8,1,9,14,4,4,15,1,1,1,2,10,10,64,0,0,0,0,0,0,1,0,0,3
8,8,18,14,20,2,3,6,0,1,0,1,2,3,49,18,0,0,0,0,0,0,0,1,2
6,8,1,4,14,5,8,12,1,2,2,1,11,4,37,37,0,0,1,0,0,0,0,0,3
6,8,17,14,16,2,1,9,0,0,1,1,0,2,50,19,0,0,1,0,0,0,0,0,0
6,8,17,12,18,1,1,4,0,0,1,0,0,0,35,17,0,0,1,0,0,0,0,0,0
5,8,18,10,14,3,3,9,0,1,0,2,4,6,37,14,0,0,0,0,1,0,0,0,0
5,8,17,16,16,17,7,36,7,1,4,12,15,37,24,47,0,0,0,0,1,0,0,0,2
5,8,13,8,10,3,3,7,0,1,0,2,4,5,41,11,0,0,0,0,1,0,0,0,1
5,8,11,11,18,20,27,44,16,7,6,7,24,31,20,41,0,0,0,0,1,0,0,0,2
5,8,10,16,18,20,20,45,13,5,5,10,19,28,7,14,0,0,0,0,1,0,0,0,2
4,8,17,13,16,1,0,4,0,0,0,1,0,1,20,17,0,0,0,1,0,0,0,0,4
2,8,17,15,16,1,0,3,0,0,0,1,0,1,31,11,0,0,0,0,0,1,0,0,2
1,8,11,17,18,18,15,41,10,3,6,9,15,23,14,11,0,0,0,0,0,0,0,1,1
1,8,11,16,18,18,16,41,10,4,4,10,16,26,27,12,0,0,0,0,0,0,0,1,0
1,8,11,18,18,18,13,42,13,3,4,11,17,33,14,11,0,0,0,0,0,0,0,1,2
1,8,11,2,18,18,34,41,10,10,4,4,27,16,48,13,0,0,0,0,0,0,0,1,3
1,8,23,8,16,10,13,18,3,4,1,5,10,14,63,16,0,0,0,0,0,0,0,1,0
31,8,17,16,16,6,2,14,2,0,2,4,3,10,47,24,0,1,0,0,0,0,0,0,1
31,8,2,5,12,5,8,14,2,2,2,1,5,3,55,15,0,1,0,0,0,0,0,0,1
31,8,19,9,20,5,7,15,0,2,1,2,4,5,42,25,0,1,0,0,0,0,0,0,2
31,8,19,18,20,5,4,15,0,1,1,3,6,11,30,13,0,1,0,0,0,0,0,0,1
30,8,15,1,16,5,12,12,1,4,0,1,7,3,77,18,0,0,0,0,0,1,0,0,2
30,8,1,1,3,2,6,6,1,2,0,0,4,0,41,35,0,0,0,0,0,1,0,0,0
29,8,23,13,20,19,24,45,15,6,6,7,25,28,37,25,0,0,0,0,0,0,0,1,0
27,8,18,9,14,0,0,3,0,0,0,0,0,0,77,17,0,0,1,0,0,0,0,0,1
26,8,17,8,10,4,2,13,1,0,2,2,3,8,37,16,0,0,0,0,1,0,0,0,2
26,8,14,20,20,3,0,9,0,0,0,3,2,8,30,8,0,0,0,0,1,0,0,0,0
26,8,16,6,12,4,7,15,2,2,1,1,4,4,85,13,0,0,0,0,1,0,0,0,1
26,8,20,3,20,21,41,45,15,12,5,4,30,15,49,30,0,0,0,0,1,0,0,0,2
26,8,12,4,12,2,4,9,0,1,1,0,3,1,66,22,0,0,0,0,1,0,0,0,3
26,8,11,5,12,25,36,60,19,10,6,9,30,29,33,22,0,0,0,0,1,0,0,0,2
26,8,15,10,10,4,3,15,3,1,0,3,7,9,55,11,0,0,0,0,1,0,0,0,1
26,8,0,15,23,25,30,54,17,7,9,9,38,40,34,42,0,0,0,0,1,0,0,0,0
25,8,17,4,16,5,11,12,2,3,2,0,6,1,37,14,0,0,0,1,0,0,0,0,3
